categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,mark-all,mark-human,final_label,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,location_count,method_count,file_count
CORRECTNESS,NP_UNWRITTEN_FIELD,2,8,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,268,268,,,attachFile(Ljava/lang/String;)V,projectHelper,unfixed,372,FP,,FP,Protected Method,org.apache.maven.plugin.dependency.BuildClasspathMojo.attachFile,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,8,1,7,3,3,0,4,1,0,3,4,2,2,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,3,6,163
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,1,16,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,418,418,,,compare(Ljava/lang/Object;Ljava/lang/Object;)I,NO_FIELD,unfixed,372,FP,,FP,Public Method,org.apache.maven.plugin.dependency.BuildClasspathMojo.compare,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,39,3,27,5,14,9,5,5,1,9,14,5,9,5,5,6,5,7,-1,-1,-1,-1,7,-1,2,7,-1,-1,0.33,5,5,6,5,5,18,163
CORRECTNESS,UWF_UNWRITTEN_FIELD,3,15,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,236,236,,,NO_METHOD,outputFilterFile,unfixed,372,FP,,FP,Public Class,org.apache.maven.plugin.dependency.BuildClasspathMojo,2,2,2,1,15,1,10,3,2,1,1,0,-1,0,0,-1,-1,-1,26,13,26,53,0,2,4,20,-1,530,69,294,63,122,167,-1,-1,-1,93,146,57,89,-1,-1,-1,-1,-1,15,15,18,5,-1,4,2,-1,89,89,0.57,52,52,58,30,3,52,163
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,d6b4b575fb251c418f5f6438419648b4690191de,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,99,99,,,NO_METHOD,repositoryLayouts,unfixed,0,UNKNOWN,,UNKNOWN,Public Class,org.apache.maven.plugin.dependency.CopyDependenciesMojo,3,3,3,1,24,1,18,4,1,3,3,0,-1,0,0,-1,-1,-1,7,3,7,49,0,2,3,2,-1,206,19,135,33,65,54,-1,-1,-1,45,65,29,36,-1,-1,-1,-1,-1,7,7,7,1,-1,5,4,-1,80,76,0.4,22,22,25,7,6,11,26
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,14,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,138,138,,,installArtifact(Lorg/apache/maven/artifact/Artifact;Lorg/apache/maven/artifact/repository/ArtifactRepository;)V,installer,unfixed,372,FP,,FP,Private Method,org.apache.maven.plugin.dependency.CopyDependenciesMojo.installArtifact,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,1,29,2,14,0,11,5,1,8,13,2,11,5,5,6,1,2,-1,-1,-1,-1,0,-1,4,0,-1,-1,0,5,5,6,1,3,4,26
CORRECTNESS,NP_UNWRITTEN_FIELD,2,8,maven-dependency-plugin,d6b4b575fb251c418f5f6438419648b4690191de,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,100,100,,,execute()V,repositoryLayouts,unfixed,0,UNKNOWN,,UNKNOWN,Public Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.execute,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,22,3,19,3,9,0,6,4,1,6,10,2,8,4,4,6,3,2,-1,-1,-1,-1,2,-1,1,2,-1,-1,0,4,4,6,3,4,7,26
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,97,97,,,NO_METHOD,repositoryFactory,unfixed,372,FP,,FP,Public Class,org.apache.maven.plugin.dependency.CopyDependenciesMojo,3,3,3,1,25,1,19,5,1,3,3,0,-1,0,0,-1,-1,-1,6,2,6,47,0,2,3,1,-1,184,15,121,28,59,49,-1,-1,-1,40,57,24,33,-1,-1,-1,-1,-1,6,6,6,1,-1,5,4,-1,75,66,0.4,19,19,22,6,6,11,26
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,133,133,,,NO_METHOD,installer,unfixed,372,FP,,FP,Public Class,org.apache.maven.plugin.dependency.CopyDependenciesMojo,3,3,3,1,25,1,19,5,1,3,3,0,-1,0,0,-1,-1,-1,6,2,6,47,0,2,3,1,-1,184,15,121,28,59,49,-1,-1,-1,40,57,24,33,-1,-1,-1,-1,-1,6,6,6,1,-1,5,4,-1,75,66,0.4,19,19,22,6,3,11,26
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,14,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,165,165,,,installBaseSnapshot(Lorg/apache/maven/artifact/Artifact;Lorg/apache/maven/artifact/repository/ArtifactRepository;)V,installer,unfixed,372,FP,,FP,Private Method,org.apache.maven.plugin.dependency.CopyDependenciesMojo.installBaseSnapshot,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10,0,10,4,4,0,11,2,0,2,4,2,2,2,2,3,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,3,1,3,4,26
DODGY_CODE,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,14,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/CopyDependenciesMojo.java,97,97,,,execute()V,repositoryFactory,unfixed,372,FP,,FP,Public Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.execute,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,22,3,19,3,9,0,6,4,1,6,10,2,8,4,4,6,3,2,-1,-1,-1,-1,2,-1,1,2,-1,-1,0,4,4,6,3,6,7,26
DODGY_CODE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,13,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,416,416,,,findDeleteTarget(Lorg/apache/maven/artifact/Artifact;)Ljava/io/File;,NO_FIELD,unfixed,372,FP,,FP,Private Method,org.apache.maven.plugin.dependency.PurgeLocalRepositoryMojo.findDeleteTarget,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,58,9,34,6,19,15,7,6,1,13,19,6,13,6,6,6,4,5,-1,-1,-1,-1,3,-1,3,2,-1,-1,0.44,6,6,6,4,11,20,83
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,346,346,,,refreshDependenciesForProject(Lorg/apache/maven/project/MavenProject;Ljava/util/List;)V,NO_FIELD,unfixed,372,FP,,FP,Private Method,org.apache.maven.plugin.dependency.PurgeLocalRepositoryMojo.refreshDependenciesForProject,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,93,17,76,10,44,0,24,118,2,34,42,12,30,12,12,12,1,6,-1,-1,-1,-1,0,-1,3,0,-1,-1,0,12,12,12,1,11,38,83
PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,18,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,378,378,,,refreshDependenciesForProject(Lorg/apache/maven/project/MavenProject;Ljava/util/List;)V,NO_FIELD,unfixed,372,FP,,FP,Private Method,org.apache.maven.plugin.dependency.PurgeLocalRepositoryMojo.refreshDependenciesForProject,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,93,17,76,10,44,0,24,118,2,34,42,12,30,12,12,12,1,6,-1,-1,-1,-1,0,-1,3,0,-1,-1,0,12,12,12,1,11,38,83
DODGY_CODE,DLS_DEAD_LOCAL_STORE,2,17,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/TreeMojo.java,350,350,,,serialiseDependencyTree(Lorg/apache/maven/shared/dependency/tree/DependencyNode;)Ljava/lang/String;,NO_FIELD,unfixed,372,FP,,FP,Private Method,org.apache.maven.plugin.dependency.TreeMojo.serialiseDependencyTree,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,33,7,18,8,13,8,7,2,0,12,14,8,6,2,2,2,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.44,2,2,2,1,1,1,13
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,43e104e2840980bb3ac6b38b93a8e63fb14acff6,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,387,387,,,NO_METHOD,artifactRepositoryManager,unfixed,57,FP,,FP,Public Abstract Class,org.apache.maven.plugin.dependency.fromConfiguration.AbstractFromConfigurationMojo,1,1,2,1,18,1,10,6,1,3,3,2,-1,0,0,-1,-1,-1,18,8,18,39,1,3,3,11,-1,450,49,199,40,87,203,-1,-1,-1,63,96,36,60,-1,-1,-1,-1,-1,7,7,8,3,-1,3,2,-1,88,83,1.02,33,33,44,21,1,38,84
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,157,157,,,getProcessedArtifactItems(Z)Ljava/util/ArrayList;,NO_FIELD,unfixed,372,FP,,FP,Protected Method,org.apache.maven.plugin.dependency.fromConfiguration.AbstractFromConfigurationMojo.getProcessedArtifactItems,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,59,6,38,4,20,15,23,34,2,12,19,3,16,7,7,8,1,1,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.39,7,7,8,1,1,11,84
CORRECTNESS,NP_UNWRITTEN_FIELD,3,11,maven-dependency-plugin,43e104e2840980bb3ac6b38b93a8e63fb14acff6,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,387,387,,,getLocal()Lorg/apache/maven/artifact/repository/ArtifactRepository;,artifactRepositoryManager,unfixed,57,FP,,FP,Protected Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.getLocal,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,7,0,4,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0.75,1,1,1,1,1,4,84
DODGY_CODE,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,20,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolveDependenciesMojo.java,70,70,,,NO_METHOD,outputScope,unfixed,372,FP,,FP,Public Class,org.apache.maven.plugin.dependency.resolvers.ResolveDependenciesMojo,1,1,1,1,13,0,9,3,1,4,4,1,-1,0,0,-1,-1,-1,3,2,3,32,0,0,1,2,-1,69,6,35,9,11,28,-1,-1,-1,9,15,7,8,-1,-1,-1,-1,-1,3,3,3,1,-1,5,2,-1,50,50,0.8,5,5,5,3,10,10,10
CORRECTNESS,UWF_UNWRITTEN_FIELD,3,15,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,106,106,,,NO_METHOD,excludeTransitive,unfixed,372,FP,,FP,Public Class,org.apache.maven.plugin.dependency.resolvers.ResolvePluginsMojo,4,4,4,1,32,1,21,9,1,1,1,0,-1,0,0,-1,-1,-1,3,2,3,32,0,0,2,1,-1,129,8,71,16,32,50,-1,-1,-1,26,34,16,18,-1,-1,-1,-1,-1,10,10,10,1,-1,5,5,-1,66,50,0.7,13,13,13,3,3,40,68
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,189,189,,,NO_METHOD,remotePluginRepositories,unfixed,372,FP,,FP,Public Class,org.apache.maven.plugin.dependency.resolvers.ResolvePluginsMojo,4,4,4,1,32,1,21,9,1,1,1,0,-1,0,0,-1,-1,-1,3,2,3,32,0,0,2,1,-1,129,8,71,16,32,50,-1,-1,-1,26,34,16,18,-1,-1,-1,-1,-1,10,10,10,1,-1,5,5,-1,66,50,0.7,13,13,13,3,2,40,68
I18N,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,28cb9f76057317cc17c5d4c9cadb4f495671f08c,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,87,87,,,execute()V,NO_FIELD,unfixed,58,FP,,FP,Public Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.execute,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,22,3,19,3,9,0,6,4,1,6,10,2,8,4,4,6,3,2,-1,-1,-1,-1,2,-1,1,2,-1,-1,0,4,4,6,3,14,16,68
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,28cb9f76057317cc17c5d4c9cadb4f495671f08c,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,85,85,,,execute()V,NO_FIELD,unfixed,58,FP,,FP,Public Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.execute,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,22,3,19,3,9,0,6,4,1,6,10,2,8,4,4,6,3,2,-1,-1,-1,-1,2,-1,1,2,-1,-1,0,4,4,6,3,15,16,68
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/utils/DependencyUtil.java,182,182,,,write(Ljava/lang/String;Ljava/io/File;Lorg/apache/maven/plugin/logging/Log;)V,NO_FIELD,unfixed,372,FP,,FP,Private Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.writeDependencyXML,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,40,6,33,5,24,1,16,4,1,21,25,5,20,4,4,4,1,0,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.03,4,4,4,1,3,6,50
I18N,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/utils/DependencyUtil.java,188,188,,,write(Ljava/lang/String;Ljava/io/File;Lorg/apache/maven/plugin/logging/Log;)V,NO_FIELD,unfixed,372,FP,,FP,Private Method,org.apache.maven.plugin.dependency.AbstractAnalyzeMojo.writeDependencyXML,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,40,6,33,5,24,1,16,4,1,21,25,5,20,4,4,4,1,0,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.03,4,4,4,1,3,6,50
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,106,106,,,setMarker()V,NO_FIELD,unfixed,372,FP,,FP,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.DefaultFileMarkerHandler.DefaultFileMarkerHandler,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,4,0,4,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,13,72,72
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,114,114,,,setMarker()V,NO_FIELD,unfixed,372,FP,,FP,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.DefaultFileMarkerHandler.DefaultFileMarkerHandler,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,4,0,4,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,11,72,72
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,141,141,,,setMarker()V,NO_FIELD,unfixed,372,FP,,FP,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.SourcesFileMarkerHandler.SourcesFileMarkerHandler,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,5,0,5,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,13,87,87
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,150,150,,,setMarker()V,NO_FIELD,unfixed,372,FP,,FP,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.SourcesFileMarkerHandler.SourcesFileMarkerHandler,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,5,0,5,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,26,87,87
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,154,154,,,setMarker()V,NO_FIELD,unfixed,372,FP,,FP,Public Constructor,org.apache.maven.plugin.dependency.utils.markers.SourcesFileMarkerHandler.SourcesFileMarkerHandler,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,5,0,5,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,11,87,87
DODGY_CODE,DLS_DEAD_LOCAL_STORE,3,20,maven-dependency-plugin,dd1f45c161553b92a245aa52cf2839a3ffb7bb74,d6b4b575fb251c418f5f6438419648b4690191de,src/main/java/org/apache/maven/plugin/dependency/utils/translators/ClassifierTypeTranslator.java,64,64,,,translate(Ljava/util/Set;Lorg/apache/maven/plugin/logging/Log;)Ljava/util/Set;,NO_FIELD,unfixed,372,FP,,FP,Public Constructor,org.apache.maven.plugin.dependency.utils.translators.ClassifierTypeTranslator.ClassifierTypeTranslator,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,6,0,6,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,15,32,36
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,bd29761d239ec6be183fdf50ae668a4fdc17c3e0,84d354e7425f052a39d97f85e1064f7093bf17b3,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,237,237,,,unpack(Ljava/io/File;Ljava/io/File;)V,NO_FIELD,unfixed,1,UNKNOWN,,UNKNOWN,Protected Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.unpack,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,43,6,29,3,16,8,7,4,1,11,13,2,11,4,4,4,1,6,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.28,4,4,4,1,2,18,192
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,bd29761d239ec6be183fdf50ae668a4fdc17c3e0,84d354e7425f052a39d97f85e1064f7093bf17b3,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,196,196,,,unpackFile(Lorg/apache/maven/artifact/Artifact;Ljava/io/File;Ljava/io/File;Z)V,NO_FIELD,unfixed,1,UNKNOWN,,UNKNOWN,Protected Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.unpackFile,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,43,4,26,5,13,13,11,3,0,9,12,3,9,3,3,4,1,2,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.5,3,3,4,1,2,4,192
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,bd29761d239ec6be183fdf50ae668a4fdc17c3e0,84d354e7425f052a39d97f85e1064f7093bf17b3,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,210,210,,,unpackFile(Lorg/apache/maven/artifact/Artifact;Ljava/io/File;Ljava/io/File;Z)V,NO_FIELD,unfixed,1,UNKNOWN,,UNKNOWN,Protected Method,org.apache.maven.plugin.dependency.AbstractDependencyMojo.unpackFile,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,43,4,26,5,13,13,11,3,0,9,12,3,9,3,3,4,1,2,-1,-1,-1,-1,0,-1,2,0,-1,-1,0.5,3,3,4,1,2,4,192
DODGY_CODE,UUF_UNUSED_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,b8a91d2798058cadeaee1da50b4b2e5e9680aae7,84d354e7425f052a39d97f85e1064f7093bf17b3,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,-1,-1,,,NO_METHOD,reactorProjects,unfixed,9,UNKNOWN,,UNKNOWN,Public Abstract Class,org.apache.maven.plugin.dependency.AbstractDependencyMojo,2,2,2,1,16,1,12,3,1,1,1,2,-1,0,0,-1,-1,-1,1,9,1,1,0,0,0,1,-1,97,11,25,12,5,61,-1,-1,-1,12,15,11,4,-1,-1,-1,-1,-1,2,2,2,1,-1,2,1,-1,77,77,2.44,2,2,2,1,19,59,192
